Name,Prop Title,Line,Over,Under,League
Yu Darvish,MLBProps.EARNEDRUNSALLOWED,2.5,0.5206611570247934,0.4793388429752066,MLB
Yu Darvish,MLBProps.HITSALLOWED,5.5,0.4785287528005974,0.5214712471994025,MLB
Yu Darvish,MLBProps.WALKSALLOWED,1.5,0.5848267622461171,0.4151732377538829,MLB
Yu Darvish,MLBProps.OUTS,17.5,0.5684116891246335,0.4315883108753665,MLB
Christopher Morel,MLBProps.SINGLES,0.5,0.4151732377538829,0.5848267622461171,MLB
Christopher Morel,MLBProps.HITS,0.5,0.5834970530451867,0.4165029469548134,MLB
Christopher Morel,MLBProps.TOTALBASES,0.5,0.5807453416149069,0.4192546583850932,MLB
Christopher Morel,MLBProps.RBI,0.5,0.29668411867364747,0.7033158813263526,MLB
Christopher Morel,MLBProps.STEALS,0.5,0.09905670331525522,0.9009432966847447,MLB
Yan Gomes,MLBProps.SINGLES,0.5,0.5039393342525114,0.4960606657474887,MLB
Yan Gomes,MLBProps.HITS,0.5,0.6257740504168902,0.37422594958310984,MLB
Yan Gomes,MLBProps.TOTALBASES,0.5,0.6303843055489742,0.36961569445102593,MLB
Yan Gomes,MLBProps.RBI,0.5,0.3265926986399427,0.6734073013600573,MLB
Nico Hoerner,MLBProps.SINGLES,0.5,0.6023883837698467,0.39761161623015334,MLB
Nico Hoerner,MLBProps.HITS,1.5,0.33999999999999997,0.66,MLB
Nico Hoerner,MLBProps.TOTALBASES,1.5,0.44843049327354256,0.5515695067264573,MLB
Nico Hoerner,MLBProps.RBI,0.5,0.28346456692913385,0.7165354330708661,MLB
Nico Hoerner,MLBProps.STEALS,0.5,0.2804428044280443,0.7195571955719557,MLB
Oscar Colas,MLBProps.SINGLES,0.5,0.4492379324142447,0.5507620675857553,MLB
Oscar Colas,MLBProps.HITS,0.5,0.6025526197939991,0.39744738020600084,MLB
Oscar Colas,MLBProps.TOTALBASES,0.5,0.6039084711143007,0.39609152888569926,MLB
Oscar Colas,MLBProps.RBI,0.5,0.3191364935086635,0.6808635064913366,MLB
Oscar Colas,MLBProps.STEALS,0.5,0.11582970591357894,0.8841702940864211,MLB
Alek Manoah,MLBProps.STRIKEOUTS,4.5,0.43059947520688957,0.5694005247931104,MLB
Alek Manoah,MLBProps.EARNEDRUNSALLOWED,3.5,0.4981301421091996,0.5018698578908003,MLB
Alek Manoah,MLBProps.HITSALLOWED,5.5,0.5233592465241441,0.4766407534758559,MLB
Alek Manoah,MLBProps.WALKSALLOWED,2.5,0.4287710170063111,0.5712289829936888,MLB
Alek Manoah,MLBProps.OUTS,14.5,0.5521099399215742,0.4478900600784257,MLB
Yasmani Grandal,MLBProps.SINGLES,0.5,0.45373400773579287,0.546265992264207,MLB
Yasmani Grandal,MLBProps.HITS,0.5,0.610267437172423,0.38973256282757696,MLB
Yasmani Grandal,MLBProps.TOTALBASES,0.5,0.6082669188166959,0.3917330811833041,MLB
Yasmani Grandal,MLBProps.RBI,0.5,0.31669643447774026,0.6833035655222597,MLB
Francisco Alvarez,MLBProps.SINGLES,0.5,0.5106333616889644,0.48936663831103544,MLB
Francisco Alvarez,MLBProps.HITS,0.5,0.6481441750697274,0.35185582493027245,MLB
Francisco Alvarez,MLBProps.TOTALBASES,1.5,0.4034582132564841,0.5965417867435159,MLB
Francisco Alvarez,MLBProps.RBI,0.5,0.31516967855950356,0.6848303214404964,MLB
Sal Frelick,MLBProps.SINGLES,0.5,0.4932380216383307,0.5067619783616693,MLB
Sal Frelick,MLBProps.HITS,0.5,0.6078324942667553,0.3921675057332447,MLB
Sal Frelick,MLBProps.TOTALBASES,0.5,0.6076898188093183,0.39231018119068156,MLB
Sal Frelick,MLBProps.RBI,0.5,0.2982393100970176,0.7017606899029823,MLB
Sal Frelick,MLBProps.STEALS,0.5,0.09421841541755888,0.9057815845824411,MLB
Elvis Andrus,MLBProps.SINGLES,0.5,0.457605324861962,0.542394675138038,MLB
Elvis Andrus,MLBProps.HITS,0.5,0.5611590972415714,0.4388409027584286,MLB
Elvis Andrus,MLBProps.TOTALBASES,0.5,0.5636760294518679,0.43632397054813193,MLB
Elvis Andrus,MLBProps.RBI,0.5,0.2574902728775186,0.7425097271224814,MLB
Elvis Andrus,MLBProps.STEALS,0.5,0.12294122941229411,0.8770587705877058,MLB
Mark Vientos,MLBProps.SINGLES,0.5,0.43873285659999306,0.5612671434000069,MLB
Mark Vientos,MLBProps.HITS,0.5,0.5878076232774618,0.41219237672253833,MLB
Mark Vientos,MLBProps.TOTALBASES,0.5,0.5872534142640364,0.41274658573596357,MLB
Mark Vientos,MLBProps.RBI,0.5,0.3268208590719724,0.6731791409280276,MLB
Ildemaro Vargas,MLBProps.SINGLES,0.5,0.5533071417038911,0.4466928582961089,MLB
Ildemaro Vargas,MLBProps.HITS,0.5,0.6344098580856158,0.36559014191438416,MLB
Ildemaro Vargas,MLBProps.TOTALBASES,0.5,0.6329288536625283,0.3670711463374716,MLB
Ildemaro Vargas,MLBProps.RBI,0.5,0.2805022802523896,0.7194977197476105,MLB
Eddie Rosario,MLBProps.SINGLES,0.5,0.4608030592734225,0.5391969407265774,MLB
Eddie Rosario,MLBProps.HITS,0.5,0.6278445488377769,0.37215545116222315,MLB
Eddie Rosario,MLBProps.TOTALBASES,1.5,0.40662213186174845,0.5933778681382516,MLB
Eddie Rosario,MLBProps.RBI,0.5,0.3474979119190753,0.6525020880809247,MLB
Eddie Rosario,MLBProps.STEALS,0.5,0.10917192721871517,0.8908280727812848,MLB
Steven Kwan,MLBProps.SINGLES,0.5,0.5824148529914,0.4175851470086001,MLB
Steven Kwan,MLBProps.HITS,1.5,0.34865094072934005,0.6513490592706599,MLB
Steven Kwan,MLBProps.TOTALBASES,1.5,0.46779859484777514,0.5322014051522248,MLB
Steven Kwan,MLBProps.RBI,0.5,0.3199539537167138,0.6800460462832864,MLB
Steven Kwan,MLBProps.STEALS,0.5,0.3000882612533098,0.6999117387466902,MLB
Tyler Stephenson,MLBProps.SINGLES,0.5,0.5184094256259205,0.48159057437407954,MLB
Tyler Stephenson,MLBProps.HITS,0.5,0.6594464024076347,0.34055359759236525,MLB
Tyler Stephenson,MLBProps.TOTALBASES,1.5,0.41274658573596357,0.5872534142640364,MLB
Tyler Stephenson,MLBProps.RBI,0.5,0.3411497137479413,0.6588502862520585,MLB
Aaron Nola,MLBProps.STRIKEOUTS,6.5,0.5460513974864003,0.4539486025135997,MLB
Aaron Nola,MLBProps.EARNEDRUNSALLOWED,2.5,0.49341064839219817,0.5065893516078018,MLB
Aaron Nola,MLBProps.HITSALLOWED,5.5,0.5350967932614157,0.46490320673858426,MLB
Aaron Nola,MLBProps.WALKSALLOWED,1.5,0.3487812700449006,0.6512187299550994,MLB
Aaron Nola,MLBProps.OUTS,19.5,0.4865446716899892,0.5134553283100107,MLB
Patrick Wisdom,MLBProps.SINGLES,0.5,0.32870511738185476,0.6712948826181452,MLB
Patrick Wisdom,MLBProps.HITS,0.5,0.4861878453038673,0.5138121546961325,MLB
Patrick Wisdom,MLBProps.TOTALBASES,0.5,0.4863680623174294,0.5136319376825706,MLB
Patrick Wisdom,MLBProps.RBI,0.5,0.29130817695278094,0.708691823047219,MLB
Patrick Wisdom,MLBProps.STEALS,0.5,0.07939409767563332,0.9206059023243667,MLB
Fernando Tatis,MLBProps.SINGLES,0.5,0.5039393342525114,0.4960606657474887,MLB
Fernando Tatis,MLBProps.HITS,0.5,0.6804947619985782,0.31950523800142194,MLB
Fernando Tatis,MLBProps.TOTALBASES,1.5,0.45566202253933136,0.5443379774606687,MLB
Fernando Tatis,MLBProps.RBI,0.5,0.3830485023956545,0.6169514976043455,MLB
Fernando Tatis,MLBProps.STEALS,0.5,0.29654036243822074,0.7034596375617792,MLB
Brice Turang,MLBProps.SINGLES,0.5,0.45425048669695,0.5457495133030499,MLB
Brice Turang,MLBProps.HITS,0.5,0.592487597448618,0.407512402551382,MLB
Brice Turang,MLBProps.TOTALBASES,0.5,0.5919209181042737,0.40807908189572617,MLB
Brice Turang,MLBProps.RBI,0.5,0.3164974284583938,0.6835025715416063,MLB
Brice Turang,MLBProps.STEALS,0.5,0.22290809327846364,0.7770919067215364,MLB
Jake Alu,MLBProps.SINGLES,0.5,0.4656312699710187,0.5343687300289812,MLB
Jake Alu,MLBProps.HITS,0.5,0.5866892751165749,0.41331072488342524,MLB
Jake Alu,MLBProps.TOTALBASES,0.5,0.5845128298785499,0.4154871701214501,MLB
Jake Alu,MLBProps.RBI,0.5,0.27599006196306164,0.7240099380369385,MLB
Jake Alu,MLBProps.STEALS,0.5,0.19148936170212766,0.8085106382978723,MLB
Martin Maldonado,MLBProps.SINGLES,0.5,0.3825516693163752,0.6174483306836248,MLB
Martin Maldonado,MLBProps.HITS,0.5,0.49611197511664074,0.5038880248833592,MLB
Martin Maldonado,MLBProps.TOTALBASES,0.5,0.49625986460709876,0.5037401353929012,MLB
Martin Maldonado,MLBProps.RBI,0.5,0.27252587862683214,0.7274741213731678,MLB
Adolis Garcia,MLBProps.SINGLES,0.5,0.3910406469461588,0.6089593530538413,MLB
Adolis Garcia,MLBProps.HITS,0.5,0.5774647887323944,0.4225352112676056,MLB
Adolis Garcia,MLBProps.TOTALBASES,0.5,0.5785804816223068,0.4214195183776933,MLB
Adolis Garcia,MLBProps.RBI,0.5,0.3368421052631579,0.6631578947368421,MLB
Adolis Garcia,MLBProps.STEALS,0.5,0.14461996168966562,0.8553800383103344,MLB
Willy Adames,MLBProps.SINGLES,0.5,0.4630350194552528,0.5369649805447471,MLB
Willy Adames,MLBProps.HITS,0.5,0.6391484355557567,0.3608515644442434,MLB
Willy Adames,MLBProps.TOTALBASES,1.5,0.4117205108940646,0.5882794891059354,MLB
Willy Adames,MLBProps.RBI,0.5,0.3685719300298368,0.6314280699701633,MLB
Willy Adames,MLBProps.STEALS,0.5,0.07493061979648474,0.9250693802035151,MLB
Christian Arroyo,MLBProps.SINGLES,0.5,0.550561797752809,0.449438202247191,MLB
Christian Arroyo,MLBProps.HITS,0.5,0.6875,0.3125,MLB
Christian Arroyo,MLBProps.TOTALBASES,1.5,0.4248366013071895,0.5751633986928104,MLB
Christian Arroyo,MLBProps.RBI,0.5,0.34852546916890076,0.6514745308310992,MLB
Christian Arroyo,MLBProps.STEALS,0.5,0.09173478655767484,0.9082652134423251,MLB
Rafael Ortega,MLBProps.SINGLES,0.5,0.41274658573596357,0.5872534142640364,MLB
Rafael Ortega,MLBProps.HITS,0.5,0.5416682514929063,0.45833174850709363,MLB
Rafael Ortega,MLBProps.TOTALBASES,0.5,0.5431128492460421,0.45688715075395775,MLB
Rafael Ortega,MLBProps.RBI,0.5,0.2615472585188166,0.7384527414811835,MLB
Rafael Ortega,MLBProps.STEALS,0.5,0.10839160839160839,0.8916083916083916,MLB
Vladimir Guerrero Jr.,MLBProps.SINGLES,0.5,0.5507620675857553,0.4492379324142447,MLB
Vladimir Guerrero Jr.,MLBProps.HITS,1.5,0.34580772269709503,0.6541922773029051,MLB
Vladimir Guerrero Jr.,MLBProps.TOTALBASES,1.5,0.48159057437407954,0.5184094256259205,MLB
Vladimir Guerrero Jr.,MLBProps.RBI,0.5,0.4059619245819472,0.5940380754180529,MLB
Yu Chang,MLBProps.SINGLES,0.5,0.4164924830074163,0.5835075169925836,MLB
Yu Chang,MLBProps.HITS,0.5,0.5653656042270325,0.4346343957729675,MLB
Yu Chang,MLBProps.TOTALBASES,0.5,0.5678002870206589,0.43219971297934123,MLB
Yu Chang,MLBProps.RBI,0.5,0.3182493765167228,0.6817506234832773,MLB
Yu Chang,MLBProps.STEALS,0.5,0.09643080776455855,0.9035691922354413,MLB
Reid Detmers,MLBProps.STRIKEOUTS,6.5,0.567740307795812,0.43225969220418803,MLB
Reid Detmers,MLBProps.EARNEDRUNSALLOWED,2.5,0.4292962143879277,0.5707037856120724,MLB
Reid Detmers,MLBProps.HITSALLOWED,4.5,0.5037401353929012,0.49625986460709876,MLB
Reid Detmers,MLBProps.WALKSALLOWED,1.5,0.5970675471486933,0.40293245285130674,MLB
Reid Detmers,MLBProps.OUTS,17.5,0.5028968713789108,0.49710312862108924,MLB
Rafael Devers,MLBProps.SINGLES,0.5,0.48221906116642954,0.5177809388335703,MLB
Rafael Devers,MLBProps.HITS,1.5,0.3373123882105918,0.6626876117894082,MLB
Rafael Devers,MLBProps.TOTALBASES,1.5,0.5068509238960226,0.4931490761039774,MLB
Rafael Devers,MLBProps.RBI,0.5,0.49805621428293745,0.5019437857170626,MLB
Mike Moustakas,MLBProps.SINGLES,0.5,0.36984687868080096,0.630153121319199,MLB
Mike Moustakas,MLBProps.HITS,0.5,0.5341983897443915,0.46580161025560857,MLB
Mike Moustakas,MLBProps.TOTALBASES,0.5,0.5325533300141704,0.4674466699858298,MLB
Mike Moustakas,MLBProps.RBI,0.5,0.30929753027084855,0.6907024697291515,MLB
Trayce Thompson,MLBProps.SINGLES,0.5,0.34339578085642314,0.6566042191435768,MLB
Trayce Thompson,MLBProps.HITS,0.5,0.5206319264324452,0.4793680735675548,MLB
Trayce Thompson,MLBProps.TOTALBASES,0.5,0.5290292614955876,0.47097073850441246,MLB
Trayce Thompson,MLBProps.RBI,0.5,0.30522527447496695,0.694774725525033,MLB
Trayce Thompson,MLBProps.STEALS,0.5,0.07793734685580547,0.9220626531441946,MLB
Starling Marte,MLBProps.SINGLES,0.5,0.5701227044387713,0.42987729556122867,MLB
Starling Marte,MLBProps.HITS,1.5,0.31950523800142194,0.6804947619985782,MLB
Starling Marte,MLBProps.TOTALBASES,1.5,0.42031412950731595,0.5796858704926839,MLB
Starling Marte,MLBProps.RBI,0.5,0.3371557011695684,0.6628442988304317,MLB
Starling Marte,MLBProps.STEALS,0.5,0.27306624800246715,0.726933751997533,MLB
Mark Canha,MLBProps.SINGLES,0.5,0.4773835745752045,0.5226164254247954,MLB
Mark Canha,MLBProps.HITS,0.5,0.6059424428822495,0.3940575571177504,MLB
Mark Canha,MLBProps.TOTALBASES,0.5,0.606245756958588,0.3937542430414121,MLB
Mark Canha,MLBProps.RBI,0.5,0.3109551905597194,0.6890448094402807,MLB
Mark Canha,MLBProps.STEALS,0.5,0.10494450050454086,0.8950554994954592,MLB
Nolan Jones,MLBProps.SINGLES,0.5,0.4813476792586193,0.5186523207413807,MLB
Nolan Jones,MLBProps.HITS,0.5,0.6629474662947467,0.33705253370525334,MLB
Nolan Jones,MLBProps.TOTALBASES,1.5,0.43455470823963066,0.5654452917603693,MLB
Nolan Jones,MLBProps.RBI,0.5,0.3826530612244898,0.6173469387755102,MLB
Nolan Jones,MLBProps.STEALS,0.5,0.12743726424283208,0.8725627357571678,MLB
Anthony Santander,MLBProps.SINGLES,0.5,0.46779859484777514,0.5322014051522248,MLB
Anthony Santander,MLBProps.HITS,0.5,0.661896524610788,0.33810347538921215,MLB
Anthony Santander,MLBProps.TOTALBASES,1.5,0.4485602662422225,0.5514397337577774,MLB
Anthony Santander,MLBProps.RBI,0.5,0.36388602814967386,0.636113971850326,MLB
Bo Naylor,MLBProps.SINGLES,0.5,0.391883186600816,0.608116813399184,MLB
Bo Naylor,MLBProps.HITS,0.5,0.5688787492451184,0.4311212507548815,MLB
Bo Naylor,MLBProps.TOTALBASES,0.5,0.5700816678839387,0.4299183321160614,MLB
Bo Naylor,MLBProps.RBI,0.5,0.32569552323118206,0.674304476768818,MLB
Bo Naylor,MLBProps.STEALS,0.5,0.10090510732516236,0.8990948926748377,MLB
J.D. Martinez,MLBProps.SINGLES,0.5,0.44401880550235073,0.5559811944976494,MLB
J.D. Martinez,MLBProps.HITS,0.5,0.6075539284115152,0.3924460715884847,MLB
J.D. Martinez,MLBProps.TOTALBASES,0.5,0.6023883837698467,0.39761161623015334,MLB
J.D. Martinez,MLBProps.RBI,0.5,0.3731956343152212,0.6268043656847787,MLB
Triston Casas,MLBProps.SINGLES,0.5,0.4049875890900118,0.5950124109099882,MLB
Triston Casas,MLBProps.HITS,0.5,0.6202531645569621,0.37974683544303806,MLB
Triston Casas,MLBProps.TOTALBASES,1.5,0.4253323414302811,0.5746676585697189,MLB
Triston Casas,MLBProps.RBI,0.5,0.3880368503022464,0.6119631496977536,MLB
Gary Sanchez,MLBProps.SINGLES,0.5,0.38600069712500484,0.6139993028749952,MLB
Gary Sanchez,MLBProps.HITS,0.5,0.5101214574898786,0.48987854251012153,MLB
Gary Sanchez,MLBProps.TOTALBASES,0.5,0.5094786729857821,0.490521327014218,MLB
Gary Sanchez,MLBProps.RBI,0.5,0.2714285714285714,0.7285714285714285,MLB
Kyle Hendricks,MLBProps.STRIKEOUTS,3.5,0.5346534653465347,0.4653465346534653,MLB
Kyle Hendricks,MLBProps.EARNEDRUNSALLOWED,3.5,0.4356534802203305,0.5643465197796695,MLB
Kyle Hendricks,MLBProps.HITSALLOWED,5.5,0.5619894809829024,0.43801051901709764,MLB
Kyle Hendricks,MLBProps.WALKSALLOWED,1.5,0.4720763989724115,0.5279236010275886,MLB
Kyle Hendricks,MLBProps.OUTS,17.5,0.5472562638641406,0.45274373613585955,MLB
Eloy Jimenez,MLBProps.SINGLES,0.5,0.5345144960883571,0.46548550391164284,MLB
Eloy Jimenez,MLBProps.HITS,1.5,0.3257387611129108,0.6742612388870893,MLB
Eloy Jimenez,MLBProps.TOTALBASES,1.5,0.45516099909720126,0.5448390009027987,MLB
Eloy Jimenez,MLBProps.RBI,0.5,0.38564612066148113,0.6143538793385188,MLB
Colin Rea,MLBProps.STRIKEOUTS,5.5,0.4328711531958066,0.5671288468041935,MLB
Colin Rea,MLBProps.EARNEDRUNSALLOWED,2.5,0.49625986460709876,0.5037401353929012,MLB
Colin Rea,MLBProps.HITSALLOWED,5.5,0.44648372010941495,0.5535162798905849,MLB
Colin Rea,MLBProps.WALKSALLOWED,1.5,0.448334756618275,0.5516652433817251,MLB
Colin Rea,MLBProps.OUTS,16.5,0.5018698578908003,0.4981301421091996,MLB
James Outman,MLBProps.SINGLES,0.5,0.32525599663346894,0.6747440033665311,MLB
James Outman,MLBProps.HITS,0.5,0.5029738302934179,0.4970261697065821,MLB
James Outman,MLBProps.TOTALBASES,0.5,0.5029738302934179,0.4970261697065821,MLB
James Outman,MLBProps.RBI,0.5,0.28991082837553755,0.7100891716244624,MLB
James Outman,MLBProps.STEALS,0.5,0.2175732217573222,0.7824267782426778,MLB
Luis Severino,MLBProps.STRIKEOUTS,4.5,0.5598591549295775,0.44014084507042256,MLB
Luis Severino,MLBProps.EARNEDRUNSALLOWED,2.5,0.5684116891246335,0.4315883108753665,MLB
Luis Severino,MLBProps.HITSALLOWED,5.5,0.5619894809829024,0.43801051901709764,MLB
Luis Severino,MLBProps.WALKSALLOWED,1.5,0.49251637043966323,0.5074836295603368,MLB
Luis Severino,MLBProps.OUTS,16.5,0.5,0.5,MLB
Bryan De La Cruz,MLBProps.SINGLES,0.5,0.5155884645362431,0.4844115354637568,MLB
Bryan De La Cruz,MLBProps.HITS,0.5,0.6472814865794908,0.35271851342050936,MLB
Bryan De La Cruz,MLBProps.TOTALBASES,1.5,0.4049875890900118,0.5950124109099882,MLB
Bryan De La Cruz,MLBProps.RBI,0.5,0.3444178130475941,0.6555821869524059,MLB
Bryan De La Cruz,MLBProps.STEALS,0.5,0.07834101382488479,0.9216589861751152,MLB
David Fry,MLBProps.SINGLES,0.5,0.43165467625899284,0.5683453237410072,MLB
David Fry,MLBProps.HITS,0.5,0.6001309179912626,0.39986908200873733,MLB
David Fry,MLBProps.TOTALBASES,0.5,0.6015265461892468,0.39847345381075316,MLB
David Fry,MLBProps.RBI,0.5,0.3401229080508638,0.6598770919491361,MLB
David Fry,MLBProps.STEALS,0.5,0.1469885214467705,0.8530114785532295,MLB
Davis Schneider,MLBProps.SINGLES,0.5,0.4287710170063111,0.5712289829936888,MLB
Davis Schneider,MLBProps.HITS,0.5,0.5905019606708243,0.4094980393291756,MLB
Davis Schneider,MLBProps.TOTALBASES,0.5,0.5905019606708243,0.4094980393291756,MLB
Davis Schneider,MLBProps.RBI,0.5,0.32766422218754876,0.6723357778124512,MLB
Matthew Beaty,MLBProps.SINGLES,0.5,0.40263128048088914,0.5973687195191107,MLB
Matthew Beaty,MLBProps.HITS,0.5,0.5445920303605313,0.4554079696394686,MLB
Matthew Beaty,MLBProps.TOTALBASES,0.5,0.5515695067264573,0.44843049327354256,MLB
Matthew Beaty,MLBProps.RBI,0.5,0.2323232323232323,0.7676767676767676,MLB
Luis Campusano,MLBProps.SINGLES,0.5,0.4737456242707117,0.5262543757292881,MLB
Luis Campusano,MLBProps.HITS,0.5,0.5888430374408867,0.41115696255911327,MLB
Luis Campusano,MLBProps.TOTALBASES,0.5,0.5888430374408867,0.41115696255911327,MLB
Luis Campusano,MLBProps.RBI,0.5,0.2802810351545316,0.7197189648454684,MLB
Ryan O'Hearn,MLBProps.SINGLES,0.5,0.46548550391164284,0.5345144960883571,MLB
Ryan O'Hearn,MLBProps.HITS,0.5,0.6098338081030363,0.3901661918969637,MLB
Ryan O'Hearn,MLBProps.TOTALBASES,0.5,0.6068241184153244,0.39317588158467565,MLB
Ryan O'Hearn,MLBProps.RBI,0.5,0.3365911799761621,0.6634088200238379,MLB
Nick Madrigal,MLBProps.SINGLES,0.5,0.6364465211692973,0.36355347883070255,MLB
Nick Madrigal,MLBProps.HITS,1.5,0.33257961183342755,0.6674203881665725,MLB
Nick Madrigal,MLBProps.TOTALBASES,1.5,0.4085741354808147,0.5914258645191851,MLB
Nick Madrigal,MLBProps.RBI,0.5,0.24086268617138815,0.7591373138286118,MLB
Nick Madrigal,MLBProps.STEALS,0.5,0.19326500732064422,0.8067349926793559,MLB
Austin Riley,MLBProps.SINGLES,0.5,0.5416682514929063,0.45833174850709363,MLB
Austin Riley,MLBProps.HITS,1.5,0.33598721515697055,0.6640127848430295,MLB
Austin Riley,MLBProps.TOTALBASES,1.5,0.488167080818838,0.511832919181162,MLB
Austin Riley,MLBProps.RBI,0.5,0.43105600399434135,0.5689439960056586,MLB
Austin Riley,MLBProps.STEALS,0.5,0.0810151724137931,0.9189848275862068,MLB
Dean Kremer,MLBProps.STRIKEOUTS,4.5,0.5611590972415714,0.4388409027584286,MLB
Dean Kremer,MLBProps.EARNEDRUNSALLOWED,2.5,0.5,0.5,MLB
Dean Kremer,MLBProps.HITSALLOWED,5.5,0.4671126813500714,0.5328873186499287,MLB
Dean Kremer,MLBProps.WALKSALLOWED,1.5,0.5427509293680297,0.45724907063197023,MLB
Dean Kremer,MLBProps.OUTS,16.5,0.5068509238960226,0.4931490761039774,MLB
Brendan Rodgers,MLBProps.SINGLES,0.5,0.6037676350823313,0.39623236491766867,MLB
Brendan Rodgers,MLBProps.HITS,1.5,0.35241441364240117,0.6475855863575989,MLB
Brendan Rodgers,MLBProps.TOTALBASES,1.5,0.45252225519287836,0.5474777448071216,MLB
Brendan Rodgers,MLBProps.RBI,0.5,0.373134328358209,0.6268656716417911,MLB
Lars Nootbaar,MLBProps.SINGLES,0.5,0.5059101654846335,0.4940898345153664,MLB
Lars Nootbaar,MLBProps.HITS,0.5,0.6699761495368574,0.33002385046314275,MLB
Lars Nootbaar,MLBProps.TOTALBASES,1.5,0.43279876534925854,0.5672012346507415,MLB
Lars Nootbaar,MLBProps.RBI,0.5,0.3265926986399427,0.6734073013600573,MLB
Lars Nootbaar,MLBProps.STEALS,0.5,0.08813157962472008,0.9118684203752799,MLB
Giancarlo Stanton,MLBProps.SINGLES,0.5,0.43340416202907345,0.5665958379709265,MLB
Giancarlo Stanton,MLBProps.HITS,0.5,0.5961333780454022,0.4038666219545978,MLB
Giancarlo Stanton,MLBProps.TOTALBASES,0.5,0.5960619661213262,0.40393803387867383,MLB
Giancarlo Stanton,MLBProps.RBI,0.5,0.3604468201448483,0.6395531798551517,MLB
Wander Franco,MLBProps.SINGLES,0.5,0.5654452917603693,0.43455470823963066,MLB
Wander Franco,MLBProps.HITS,1.5,0.351250665247472,0.6487493347525278,MLB
Wander Franco,MLBProps.TOTALBASES,1.5,0.4737456242707117,0.5262543757292881,MLB
Wander Franco,MLBProps.RBI,0.5,0.3336779772535013,0.6663220227464989,MLB
Wander Franco,MLBProps.STEALS,0.5,0.23231096264804127,0.7676890373519586,MLB
Carlos Correa,MLBProps.SINGLES,0.5,0.5136319376825706,0.4863680623174294,MLB
Carlos Correa,MLBProps.HITS,1.5,0.31717720698967705,0.6828227930103229,MLB
Carlos Correa,MLBProps.TOTALBASES,1.5,0.4492379324142447,0.5507620675857553,MLB
Carlos Correa,MLBProps.RBI,0.5,0.3339913368073422,0.6660086631926578,MLB
Andrew Vaughn,MLBProps.SINGLES,0.5,0.546265992264207,0.45373400773579287,MLB
Andrew Vaughn,MLBProps.HITS,1.5,0.351250665247472,0.6487493347525278,MLB
Andrew Vaughn,MLBProps.TOTALBASES,1.5,0.47851814240518686,0.5214818575948131,MLB
Andrew Vaughn,MLBProps.RBI,0.5,0.4090740052063964,0.5909259947936035,MLB
Andrew Benintendi,MLBProps.SINGLES,0.5,0.5729813664596274,0.42701863354037267,MLB
Andrew Benintendi,MLBProps.HITS,1.5,0.33050926356950006,0.6694907364304999,MLB
Andrew Benintendi,MLBProps.TOTALBASES,1.5,0.43455470823963066,0.5654452917603693,MLB
Andrew Benintendi,MLBProps.RBI,0.5,0.3177111350188273,0.6822888649811727,MLB
Andrew Benintendi,MLBProps.STEALS,0.5,0.12621382259495312,0.8737861774050468,MLB
Lane Thomas,MLBProps.SINGLES,0.5,0.5341983897443915,0.46580161025560857,MLB
Lane Thomas,MLBProps.HITS,1.5,0.3164397589350165,0.6835602410649835,MLB
Lane Thomas,MLBProps.TOTALBASES,1.5,0.44472681067344344,0.5552731893265566,MLB
Lane Thomas,MLBProps.RBI,0.5,0.36012804552729866,0.6398719544727014,MLB
Lane Thomas,MLBProps.STEALS,0.5,0.17070428127639287,0.8292957187236072,MLB
Gunnar Henderson,MLBProps.SINGLES,0.5,0.5028968713789108,0.49710312862108924,MLB
Gunnar Henderson,MLBProps.HITS,0.5,0.6516406266296751,0.3483593733703248,MLB
Gunnar Henderson,MLBProps.TOTALBASES,1.5,0.40701775008816266,0.5929822499118372,MLB
Gunnar Henderson,MLBProps.RBI,0.5,0.34834921750635706,0.6516507824936428,MLB
Gunnar Henderson,MLBProps.STEALS,0.5,0.12621382259495312,0.8737861774050468,MLB
Ke'Bryan Hayes,MLBProps.SINGLES,0.5,0.5078823946715012,0.49211760532849874,MLB
Ke'Bryan Hayes,MLBProps.HITS,0.5,0.6212121212121211,0.37878787878787873,MLB
Ke'Bryan Hayes,MLBProps.TOTALBASES,1.5,0.37459602389579866,0.6254039761042014,MLB
Ke'Bryan Hayes,MLBProps.RBI,0.5,0.31730126920507684,0.6826987307949233,MLB
Ke'Bryan Hayes,MLBProps.STEALS,0.5,0.21201921693852308,0.787980783061477,MLB
Logan Allen,MLBProps.STRIKEOUTS,4.5,0.5718050065876153,0.4281949934123847,MLB
Logan Allen,MLBProps.EARNEDRUNSALLOWED,2.5,0.5104961832061069,0.4895038167938931,MLB
Logan Allen,MLBProps.HITSALLOWED,5.5,0.5406427221172022,0.4593572778827977,MLB
Logan Allen,MLBProps.WALKSALLOWED,1.5,0.48876614866129936,0.5112338513387007,MLB
Logan Allen,MLBProps.OUTS,17.5,0.47879722436391675,0.5212027756360832,MLB
Byron Buxton,MLBProps.SINGLES,0.5,0.3731956343152212,0.6268043656847787,MLB
Byron Buxton,MLBProps.HITS,0.5,0.5751376868607395,0.4248623131392604,MLB
Byron Buxton,MLBProps.TOTALBASES,0.5,0.5751376868607395,0.4248623131392604,MLB
Byron Buxton,MLBProps.RBI,0.5,0.3825516693163752,0.6174483306836248,MLB
